Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ghana,GHA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,,,,,43.8,43.8,,,,44.3,44.3,,,,47.1,,,49.7,55.2,54.7,,,67.2,,,70.8,,,78.1,78.9,,,,,
Ghana,GHA,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2204392910237,18.2917871029656,21.9264961460024,22.3649533982446,35.6401586862136,32.1176978933559,33.5717682621798,33.8195997589781,,,44.4290029758471,45.5018459823435,42.6401073365101,47.0693855784485,39.8016073639431,37.5488157281246,39.7957094239525,51.5402435546602,70.315526818863,
Ghana,GHA,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.21,92.26,92.26,92.26,92.26,,,92.85,92.85,92.85,92.49,,,92.47,,,92.47,92.47,92.78,92.78,92.78,92.78,,
Ghana,GHA,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2,73.71,73.71,73.71,73.71,,,73.12,73.12,73.12,65.8,,,63.1,,,63.1,63.1,64.66,64.66,64.66,64.66,,
Ghana,GHA,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64,96.65,96.65,96.65,96.65,,,96.68,96.68,96.68,96.59,,,96.09,,,96.09,96.09,96.08,96.08,96.08,96.08,,
Ghana,GHA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,18.7,,,,,,,,,,17.0
Ghana,GHA,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,18.40046029919448,18.70967741935484,20.303951367781156,19.545454545454547,23.851132686084146,20.497953615279673,20.770750988142296,21.222739361702132,20.69,19.41379310344828,18.907923860115098,18.986,23.717939609236236,22.665238503284776,21.567167381974247,26.2371758470566,29.113239350291146,27.283436352235064,24.458353187839517,21.05488625894692,18.553509754503875,16.565100652658828,17.164902661623348,11.3049913604799,11.813306426277254,13.618502367015694,13.514537742988267,14.20509383378016,14.746060677552045,16.916993481577236,14.142090420040493,15.562780094491146,20.525874325469385,19.835456212391207,22.513125840537946,21.642994439929307,20.596107137502536,23.84196487026514,22.85737635815906,24.092829133006298,28.166173305467566,31.445325574036204,34.10822813655683,31.045926988488254,32.72259043031267,32.110029524388345,22.769254702588302,25.71681168828472,27.461460329864035,28.247021571746032,29.61919306652305,30.54900588810236,30.361741840741757,21.952756342854656,23.642550556526007,25.670273209628903,26.28077583358411,25.488334996668755,25.127380332543503,26.391747428580715,30.817315625287502,31.734616932187233,31.488016943733747,31.58270435826376
Ghana,GHA,Broad money (current LCU),FM.LBL.BMNY.CN,15990.0,17400.0,20040.0,21500.0,29480.0,30050.0,31530.000000000004,31919.000000000004,35173.0,38847.0,42713.0,47465.0,66766.0,79351.0,100503.0,138611.0,189993.0,304565.0,513283.00000000006,594211.0,795055.0,1203057.0,1483923.0,2080548.0,3196220.0,4671800.0,6911240.0,10597000.0,15501000.0,23975000.0,27164000.0,37779100.0,57531460.0,76804870.0,117180820.0,167770000.0,233533080.0,336491187.0,395341181.490719,495825604.99144304,764782020.6767081,1197145556.33146,1666596243.20844,2053927123.9263096,2614139359.26368,3123047159.56563,4351670000.0,5954585841.05543,8287483717.879141,10337729706.9796,13637298520.5008,18273291393.7872,22867056778.7976,27326259575.448902,37516943648.42,47111533197.71999,57711163359.74,66982825964.0,77539928575.83,94098262048.24,120785612814.31,146517119334.907,193442303341.675,265810440379.52
Ghana,GHA,Broad money growth (annual %),FM.LBL.BMNY.ZG,,8.818011257035648,15.172413793103448,7.285429141716566,37.11627906976744,1.9335142469470827,4.925124792013323,1.2337456390738977,10.194554967260864,10.445512182640094,9.951862434679642,11.125418490857584,40.66364689771411,18.84941437258485,26.656248818540405,37.91727610121091,37.06920807150947,60.30327433115957,68.52987047099964,15.766740764841211,33.80011477404491,51.317456025054874,23.346025998768138,40.2059271269466,53.62394907495527,46.16640907071478,47.935271201678155,53.32993789826427,46.27724827781448,54.66744081027031,13.301355578727842,39.07782359004565,52.28382888951828,33.50064469074833,52.569518052696395,43.1718945131123,39.198354890624074,44.08716187017274,17.489312280478543,25.417140486560463,54.24415620687978,56.53421811252575,39.21416943780567,23.240834863050065,27.275175872182956,19.46750843632503,39.34051513347155,36.834498963741055,39.1781719013763,24.739065063588935,31.91773152371618,33.994950439173586,25.139233463831527,19.500554180570752,37.29264169812267,25.57401700739038,22.49901338921609,16.065631091970026,15.76090954643199,21.35458953410926,28.3611516144566,21.30345321851815,32.027099781771554,37.41070892338477
Ghana,GHA,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,0.8103281722675597,1.5714276167024332,1.768381674511316,2.47981293859817,3.3834254754401414,3.194038124294149,3.996066846175786,4.486186273638951,3.55483622668481,5.301995505853528,9.834729209585532,10.693926881461117,4.825012840911581,3.5253699977738795,6.160300326658168,5.010310596078077,7.10565518355719,4.792223028374843,2.7422660178695253,2.1096176884961544,2.502401360657448,2.60575382287198,2.2039219917245543,1.5745506660030724,1.1921849215531224,1.1111079459498594,1.2422823519677957,2.173644548370166,2.4697034272665395,2.038065170121353,2.6925506432411876,1.5949639101532054,3.1999637683310658,2.290196172091702,1.7789188419874442,1.740544294000509,1.5349612793684846,2.6602630241315235,3.744702341940236,3.4773211448294163,4.543458307834127,4.445643061638618,3.3065771949483893,1.6119394250590806,1.6609598259140248,1.8186506817280772,2.095866598465871,2.878225394345978,3.9101165608566832,1.993050285578238,1.8488571975695451,2.0320889090288854,2.147488632513071,2.468214322505083,2.327974639404911,2.208504235508201,2.5159808247092177,2.194733217607837,2.6863944392234393,2.384646655148039,2.73784261751812,2.5448202198842527,4.4922203178111895,6.655758338185162
Ghana,GHA,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,
Ghana,GHA,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,33800.0,36500.0,45700.0,59800.0,76600.0,76500.0,85696.0,98990.0,74080.0,130954.0,171517.0,232662.0,281189.0,221664.0,219146.0,261391.0,246601.0,271933.0,274631.0,236979.0,231566.0,240510.0,244163.0,251503.0,269563.0,276216.0,319818.0,381814.0,362050.0,361675.0,395872.0,362538.0,423425.0,372619.0,335437.0,352844.0,476744.0,447127.0,445541.0,496770.0,454346.0,450353.0,375182.0,393547.0,420443.4,381637.89,378642.99,331175.01,342518.14,304584.0,351458.65,349760.3,356346.57,289884.74,323425.15,344060.91,323916.57,367767.76,358743.37,317305.72,370686.15,392761.55,519627.27,
Ghana,GHA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0989224892945,,,,,,,,,,53.3368829625446,,,,,48.1805743124211,,,,45.238195906874,,,,
Ghana,GHA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60852053019236,,,,,,,,,,8.1359078178699,,,,,8.97431062156061,,,,9.37566706581807,,,,
Ghana,GHA,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2925570459229,,,,,,,,,,38.5272085965894,,,,,42.8451174308924,,,,45.3861391861051,,,,
Ghana,GHA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Cereal production (metric tons),AG.PRD.CREL.MT,,436400.0,421000.0,392348.0,400221.0,388943.0,646900.0,585651.0,522656.0,535463.0,857500.0,823100.0,723500.0,764100.0,890100.0,671500.0,688800.0,639000.0,540000.0,780000.0,674000.0,725000.0,628000.0,432000.0,1072000.0,921000.0,866700.0,1057400.0,1146000.0,1183700.0,843800.0,1436200.0,1254200.0,1644700.0,1593915.0,1796920.0,1770069.0,1669220.67,1787521.22,1685991.8,1710622.41,1626674.06,2155213.75,2040844.47,1830250.66,1948025.7,1919026.8,1672835.0,2296821.04,2607164.16,2906709.36,2618992.0,2890743.0,2745913.0,2780040.0,2753193.99,2798251.57,3126782.91,3573624.57,4411039.86,4636040.87,4858041.11,5136566.36,
Ghana,GHA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,816.4,809.6,788.2,777.6,809.2,1088.7,916.1,859.3,824.8,858.2,860.7,867.1,863.7,957.1,834.3,816.7,832.0,837.2,844.2,717.8,860.0,764.0,517.4,840.1,890.7,984.8,938.6,1095.8,1012.9,989.2,1220.8,1042.1,1340.2,1327.5,1354.1,1389.2,1321.7,1333.8,1297.0,1309.2,1186.1,1349.0,1396.4,1373.3,1432.3,1334.5,1317.0,1598.1,1659.8,1814.3,1594.2,1768.1,1688.8,1703.4,1830.3,1842.4,1930.7,2172.6,2346.2,2410.8,2360.5,2503.9,
Ghana,GHA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,410346300.0,555076900.0,774338700.0,847762300.0,912180700.0,792273400.0,821812400.0,879978400.0,1055663300.0,733434400.0,928944600.0,744333100.0,696393000.0,668051500.0,688404400.0
Ghana,GHA,Changes in inventories (current LCU),NE.GDI.STKB.CN,,,,,,,,2300.0,2900.0,3600.0,4800.0,4200.0,-4400.0,4800.0,5300.0,5900.0,-6200.0,18600.0,6600.0,-5400.0,-20300.0,-10900.0,-13300.0,0.0,6500.0,13900.0,34000.0,55000.0,59400.0,74900.0,111000.0,134900.0,179400.0,-6100000.0,7200000.0,-8600000.0,10220000.0,13700000.0,12900000.0,10970900.0,24450000.0,-19930000.0,45200000.0,0.0,0.0,0.0,0.0,0.0,0.0,348761800.0,615169200.0,498301500.0,646064800.0,911846900.0,1177730100.0,1279202400.0,1382318700.0,1784647100.0,1574540200.0,2171646700.0,2206312300.0,1306723500.0,1248751800.0,1309577400.0
Ghana,GHA,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,26744186.046511628,28431372.54901961,35294117.64705882,47058823.52941176,40776699.02912621,-33082706.766917292,41379310.344827585,32919254.65838509,31382978.72340426,-26271186.440677967,53142857.14285714,11518324.607329842,-7692307.692307692,-21058091.286307056,-6337209.302325581,-6209150.326797387,0.0,1060013.0463144162,1825105.0420168063,3813369.223867205,3741496.598639456,2937104.430379747,2775616.083009079,3403237.674760854,3669450.26249218,4106672.7709740186,-94032772.73357897,75339025.6152687,-71718064.61297263,62489681.86515191,66895837.809332214,55804054.2294282,41144526.57673368,44869053.93278634,-27823343.40818506,57040674.29143999,0.0,0.0,0.0,0.0,0.0,0.0,248234869.57344905,430193365.9351195,327695191.12207156,354033910.41648513,460214954.4502486,406594029.1551229,344367613.3527807,353550741.6331762,410213438.21550137,343386826.45177823,416234223.12442267,394286508.2638885,225075959.83257833,150953991.58648035,118832021.49986526
Ghana,GHA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2836392.0,3500000.0,3700000.0,3500000.0,300000.0,100000.0,200000.0,100000.0,100000.0,100000.0,200000.0,200000.0,500000.0,900000.0,900000.0,700000.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,44881239.678217,189994769.056322,156694904.524923,237098204.235282,249876004.09555295,265267332.96869496
Ghana,GHA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,95841909.3204423,74737849.6199325,46229218.5668405,11043066.6766296,21613385.0626006,20014083.1662586
Ghana,GHA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,7.03682282629651,8.128732581287327,6.908364259206394,8.083247096700012,7.324743836867201,6.330323028829454,8.186379928315413,4.434769402116134,5.208607817303469,3.729430556071468,5.448372940299744,5.959298849750102,5.260600388740912,5.162353104952379,3.2644089873005537,4.86315313277539,5.238283446244969,4.533419603102306,5.321040201396278,3.788203676701833,4.3320552285287395,6.347604661730929,7.900255979748226,6.545033298372563,5.315852051386978,,,,,,9.701194861833915,,,,,,,,,,,,,,,,,,,,6.319854015891342,6.319854014683934,6.319854014754392,,,,,,,,
Ghana,GHA,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05,,,,,,,,,,,
Ghana,GHA,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9,,,,,,,,,71.19,,,,,,,,,,,
Ghana,GHA,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,,84.63,,,,,,,,,,,
Ghana,GHA,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,,,,,,,,,,,
Ghana,GHA,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,3.6,,,,,,,,,,,
Ghana,GHA,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,3.05,,,,,,,,,,,
Ghana,GHA,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12,,,,,,,,,,,
Ghana,GHA,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,,24.71,,,,,,,,,,,
Ghana,GHA,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,11.8,,,,,,,,,,,
Ghana,GHA,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,13000.0,15000.0,18000.0,21000.0,24000.0,27000.0,30000.0,32000.0,35000.0,37000.0,39000.0,41000.0,42000.0,43000.0,44000.0,44000.0,44000.0,42000.0,42000.0,40000.0,39000.0,37000.0,36000.0,35000.0,34000.0,33000.0,31000.0,30000.0,29000.0,27000.0,26000.0,25000.0,
Ghana,GHA,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700.0,5500.0,6300.0,6900.0,7300.0,7600.0,7800.0,8000.0,8200.0,8300.0,8400.0,8400.0,8300.0,8100.0,7800.0,7700.0,7400.0,6300.0,5600.0,6000.0,5300.0,4700.0,4500.0,5000.0,4600.0,4800.0,4400.0,3900.0,3800.0,3700.0,3400.0,2600.0,2900.0,
Ghana,GHA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,48.0,,,,,,28.67899,,,,,,,,,,,
Ghana,GHA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,49.9,,,,,,28.83964,,,,,,,,,,,
Ghana,GHA,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,,,,,,,,
Ghana,GHA,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,
Ghana,GHA,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,
Ghana,GHA,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,,,81.3,,,,,,88.01696,,,,,,,,,,,
Ghana,GHA,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4,,,,,,88.75694,,,,,,,,,,,
Ghana,GHA,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,,,,,,87.30729,,,,,,,,,,,
Ghana,GHA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,48.9,,,,,,28.76078,,,,,,,,,,,
Ghana,GHA,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.18,,,,,,96.9,,,,,,,,,,,
Ghana,GHA,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.87,,,,,,97.1,,,,,,,,,,,
Ghana,GHA,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.52,,,,,,96.7,,,,,,,,,,,
Ghana,GHA,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,,,,,,0.5,,,,,,,,,,,
Ghana,GHA,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.82,,,,,,0.3,,,,,,,,,,,
Ghana,GHA,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44,,,,,,0.6,,,,,,,,,,,
Ghana,GHA,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,,,18.7,,,,,,11.98304,,,,,,,,,,,
Ghana,GHA,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,,11.24307,,,,,,,,,,,
Ghana,GHA,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,,,12.69271,,,,,,,,,,,
Ghana,GHA,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0150184631348,34.6749610900879,39.3634796142578,34.8523902893066,34.6932983398438,,28.554220199585,26.1925201416016,21.1939296722412,16.2497005462646,16.8462200164795,,11.4802703857422,13.3173503875732,,17.2549991607666,15.3809995651245,18.2290000915527,8.16755962371826,9.44268989562988,6.93182992935181,11.9552202224731,11.3411903381348,,
Ghana,GHA,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.645679473877,36.2970390319824,40.5059013366699,35.9445686340332,35.4497413635254,,29.7526607513428,26.4685306549072,21.7156295776367,16.760929107666,17.3973693847656,,12.133279800415,,,17.8780002593994,16.0400009155273,18.3320007324219,8.5643196105957,10.0265703201294,7.44616985321045,11.9571199417114,19.4404201507568,,
Ghana,GHA,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4245796203613,33.0922508239746,38.248291015625,33.785961151123,33.954460144043,,27.3829708099365,25.9227294921875,20.6840496063232,15.7499704360962,16.3075294494629,,10.8420896530151,,,16.6450004577637,14.7370004653931,18.128999710083,7.77932977676392,8.87154006958008,6.42884016036987,11.9533500671387,19.080509185791,,
Ghana,GHA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369751.0,1114141.0,1273502.0,1135764.0,1137433.0,,955218.0,891182.0,739282.0,582300.0,621662.0,,447448.0,533570.0,,720563.0,654703.0,791181.0,362247.0,427057.0,320592.0,565771.0,547863.0,,
Ghana,GHA,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701964.0,575964.0,647330.0,578690.0,574279.0,,491943.0,445162.0,374403.0,296893.0,317330.0,,233734.0,,,369156.0,337641.0,393498.0,187859.0,224232.0,170267.0,279742.0,464214.0,,
Ghana,GHA,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667787.0,538177.0,626172.0,557074.0,563154.0,,463275.0,446020.0,364879.0,285407.0,304332.0,,213714.0,,,351407.0,317062.0,397683.0,174388.0,202825.0,150325.0,286029.0,466109.0,,
Ghana,GHA,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,61.0,,,62.8,,,61.0,,43.0,,,52.6,,,48.5,,50.1,,,45.9,,,,
Ghana,GHA,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,80.48780487804878,0.2873563218390804,6.936127744510978,32.0,19.13161465400271,8.885191347753743,19.376169095888677,15.51791492276699,-4.881759372066068,-3.434982759885182,0.3193568330899161,12.875198393142949,4.312534287125937,26.19144146428879,33.87402724024159,46.803503218022655,63.66220494106519,57.10602007845452,9.27000548116945,28.45970574305846,51.411914554959345,3.3957696394252186,124.03564106081852,49.09167686741234,34.20781795120955,62.64625306381053,119.0027517226016,6.394429223411326,-0.8168051017973057,14.594276874530973,18.742197152417543,27.13055631288199,33.73893170797334,-5.765298476515877,28.120625883997057,21.577737378553973,43.923367516070954,2.332469143770171,32.877137420422855,32.9345090440364,8.764518276685912,21.977918058507168,-9.942603698795184,32.0764554928611,-4.499264756514697,9.740212437452223,-4.8396015027067785,49.11333369668801,-3.7770679174066175,13.305395410968584,8.897799762626882,18.377806336975983,17.218880790795847,12.718980093035306,-1.5647258967874946,9.427425348035472,-2.3875705352722707,24.30480578393293,6.405200007829431,45.208264291395345,10.33276151911305,31.78339739800656,-0.6325450961280954
Ghana,GHA,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,-10.391254315304948,4.129032258064516,3.9412360688956434,4.8,9.838187702265373,12.1418826739427,13.484848484848486,17.672410981338896,18.54851140007747,14.90025395112189,12.60780009006742,11.446970915032,12.336994744186606,10.742058511004798,12.530282738917512,17.496788029645202,24.105169323651392,24.927355373987904,21.54717516876832,17.708538740191447,15.609098348235042,14.838130692637623,12.93781591924304,16.078638813361426,14.711863244018245,14.790389537571912,15.64456533570086,21.749446352376943,16.079498631728146,11.837373667525512,10.55558338492699,10.449391129827903,12.706909869330598,14.210991451667054,9.721104707012488,10.77832346453036,10.561290094984434,15.752893916419856,13.308016079340945,17.500282297520286,19.27815259534345,15.510077259521914,17.469345661980046,10.397642421281953,16.857508573906486,12.637096105511574,8.022613890695501,5.712431609791547,14.073475621441723,10.749761196732807,11.53211853119921,10.905132537449706,13.119871539563178,11.1013811139597,10.89861140891017,9.103531586452988,9.630801336729986,7.523203010523605,11.68254788067159,11.50416981144122,21.31894995596699,20.801211059733177,23.213062188179897,16.79861152915843
Ghana,GHA,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,GHA,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.490811211251489,15.395670304923351,3.439465063965656,23.202945705734212,20.617570551565304,35.773186028488375,7.253832151310808,40.42061569566889,13.016927436876202,18.319182560171516,24.6029036231285,30.098163090626663,30.604848925273792,20.97272642729378,12.060694602866134,23.700655880681637,-8.52427289718822,7.840155047182963,4.146004397748354,8.770253098566203,15.3200745240955,0.1082903750739132
